ISO3,Country,Region,Service Type,Year,Coverage,Service level
TZA,United Republic of Tanzania,Geita,Drinking water,2016,29.5673,At least basic
TZA,United Republic of Tanzania,Geita,Sanitation,2016,10.83766,Open defecation
TZA,United Republic of Tanzania,Geita,Drinking water,2016,46.54183,Unimproved
TZA,United Republic of Tanzania,Geita,Drinking water,2016,7.81339,Surface water
TZA,United Republic of Tanzania,Geita,Hygiene,2016,20.12774,Basic service
TZA,United Republic of Tanzania,Geita,Hygiene,2016,6.84137,No handwashing facility
TZA,United Republic of Tanzania,Geita,Drinking water,2016,16.07748,Limited service
TZA,United Republic of Tanzania,Iringa,Sanitation,2016,17.45834,Limited service
TZA,United Republic of Tanzania,Iringa,Sanitation,2016,1.52949,Open defecation
TZA,United Republic of Tanzania,Iringa,Sanitation,2016,20.01617,At least basic
TZA,United Republic of Tanzania,Iringa,Sanitation,2016,60.996,Unimproved
TZA,United Republic of Tanzania,Iringa,Hygiene,2016,31.45731,Limited service
TZA,United Republic of Tanzania,Iringa,Drinking water,2016,55.36443,At least basic
TZA,United Republic of Tanzania,Iringa,Drinking water,2016,3.621,Limited service
TZA,United Republic of Tanzania,Iringa,Hygiene,2016,16.46161,No handwashing facility
TZA,United Republic of Tanzania,Iringa,Drinking water,2016,14.61804,Surface water
TZA,United Republic of Tanzania,Iringa,Drinking water,2016,26.39653,Unimproved
TZA,United Republic of Tanzania,Iringa,Hygiene,2016,52.08108,Basic service
TZA,United Republic of Tanzania,Kagera,Drinking water,2016,25.36992,Surface water
TZA,United Republic of Tanzania,Kagera,Drinking water,2016,16.54866,Limited service
TZA,United Republic of Tanzania,Kagera,Hygiene,2016,0,Limited service
TZA,United Republic of Tanzania,Kagera,Drinking water,2016,27.84752,At least basic
TZA,United Republic of Tanzania,Kagera,Hygiene,2016,91.70513,Basic service
TZA,United Republic of Tanzania,Kagera,Drinking water,2016,30.2339,Unimproved
TZA,United Republic of Tanzania,Kagera,Hygiene,2016,8.29487,No handwashing facility
TZA,United Republic of Tanzania,Kagera,Sanitation,2016,1.96823,Open defecation
TZA,United Republic of Tanzania,Kagera,Sanitation,2016,84.78077,Unimproved
TZA,United Republic of Tanzania,Kagera,Sanitation,2016,8.7766,At least basic
TZA,United Republic of Tanzania,Kagera,Sanitation,2016,4.4744,Limited service
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2016,44.9872,Open defecation
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2016,0,Surface water
TZA,United Republic of Tanzania,Kaskazini Pemba,Hygiene,2016,67.20395,No handwashing facility
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2016,38.97828,At least basic
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2016,1.68214,Limited service
TZA,United Republic of Tanzania,Kaskazini Pemba,Hygiene,2016,29.2828,Basic service
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2016,5.13784,Unimproved
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2016,93.18002,At least basic
TZA,United Republic of Tanzania,Kaskazini Pemba,Hygiene,2016,3.51325,Limited service
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2016,3.15762,Unimproved
TZA,United Republic of Tanzania,Kaskazini Pemba,Sanitation,2016,12.8769,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2016,6.63051,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Hygiene,2016,28.39106,Basic service
TZA,United Republic of Tanzania,Kaskazini Unguja,Hygiene,2016,31.12348,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Hygiene,2016,40.48545,No handwashing facility
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2016,0,Surface water
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2016,13.75676,Open defecation
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2016,79.86886,At least basic
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2016,18.51868,Limited service
TZA,United Republic of Tanzania,Kaskazini Unguja,Drinking water,2016,1.61245,Unimproved
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2016,17.18766,Unimproved
TZA,United Republic of Tanzania,Kaskazini Unguja,Sanitation,2016,62.42507,At least basic
TZA,United Republic of Tanzania,Katavi,Drinking water,2016,22.57368,Surface water
TZA,United Republic of Tanzania,Katavi,Sanitation,2016,16.73952,Open defecation
TZA,United Republic of Tanzania,Katavi,Sanitation,2016,7.54801,At least basic
TZA,United Republic of Tanzania,Katavi,Drinking water,2016,6.85715,Limited service
TZA,United Republic of Tanzania,Katavi,Drinking water,2016,32.54909,Unimproved
TZA,United Republic of Tanzania,Katavi,Hygiene,2016,75.45224,Basic service
TZA,United Republic of Tanzania,Katavi,Sanitation,2016,67.5887,Unimproved
TZA,United Republic of Tanzania,Katavi,Drinking water,2016,38.02008,At least basic
TZA,United Republic of Tanzania,Katavi,Hygiene,2016,23.22326,Limited service
TZA,United Republic of Tanzania,Katavi,Sanitation,2016,8.12377,Limited service
TZA,United Republic of Tanzania,Katavi,Hygiene,2016,1.3245,No handwashing facility
TZA,United Republic of Tanzania,Kigoma,Drinking water,2016,41.6146,At least basic
TZA,United Republic of Tanzania,Kigoma,Hygiene,2016,20.79591,Limited service
TZA,United Republic of Tanzania,Kigoma,Drinking water,2016,34.68417,Unimproved
TZA,United Republic of Tanzania,Kigoma,Sanitation,2016,9.58617,Open defecation
TZA,United Republic of Tanzania,Kigoma,Hygiene,2016,17.45858,No handwashing facility
TZA,United Republic of Tanzania,Kigoma,Sanitation,2016,3.78111,Limited service
TZA,United Republic of Tanzania,Kigoma,Hygiene,2016,61.74551,Basic service
TZA,United Republic of Tanzania,Kigoma,Sanitation,2016,74.59113,Unimproved
TZA,United Republic of Tanzania,Kigoma,Drinking water,2016,18.16246,Limited service
TZA,United Republic of Tanzania,Kigoma,Sanitation,2016,12.04159,At least basic
TZA,United Republic of Tanzania,Kigoma,Drinking water,2016,5.53877,Surface water
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2016,2.8207,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2016,85.98049,At least basic
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2016,10.13756,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2016,49.25062,At least basic
TZA,United Republic of Tanzania,Kilimanjaro,Hygiene,2016,15.56776,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2016,35.2405,Unimproved
TZA,United Republic of Tanzania,Kilimanjaro,Hygiene,2016,64.21314,Basic service
TZA,United Republic of Tanzania,Kilimanjaro,Drinking water,2016,1.06125,Surface water
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2016,13.03514,Limited service
TZA,United Republic of Tanzania,Kilimanjaro,Sanitation,2016,2.47374,Open defecation
TZA,United Republic of Tanzania,Kilimanjaro,Hygiene,2016,20.2191,No handwashing facility
TZA,United Republic of Tanzania,Kusini Pemba,Hygiene,2016,27.84269,Basic service
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2016,0,Unimproved
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2016,7.36621,Limited service
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2016,5.70897,Unimproved
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2016,38.11011,Open defecation
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2016,2.52697,Limited service
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2016,97.47303,At least basic
TZA,United Republic of Tanzania,Kusini Pemba,Sanitation,2016,48.81471,At least basic
TZA,United Republic of Tanzania,Kusini Pemba,Drinking water,2016,0,Surface water
TZA,United Republic of Tanzania,Kusini Pemba,Hygiene,2016,58.83362,No handwashing facility
TZA,United Republic of Tanzania,Kusini Pemba,Hygiene,2016,13.32369,Limited service
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2016,92.63297,At least basic
TZA,United Republic of Tanzania,Kusini Unguja,Hygiene,2016,25.62839,Basic service
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2016,74.61441,At least basic
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2016,0,Surface water
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2016,2.89321,Limited service
TZA,United Republic of Tanzania,Kusini Unguja,Hygiene,2016,49.50074,No handwashing facility
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2016,8.17346,Limited service
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2016,7.87911,Open defecation
TZA,United Republic of Tanzania,Kusini Unguja,Drinking water,2016,4.47382,Unimproved
TZA,United Republic of Tanzania,Kusini Unguja,Hygiene,2016,24.87087,Limited service
TZA,United Republic of Tanzania,Kusini Unguja,Sanitation,2016,9.33303,Unimproved
TZA,United Republic of Tanzania,Lindi,Drinking water,2016,34.27921,Unimproved
TZA,United Republic of Tanzania,Lindi,Sanitation,2016,3.49372,Open defecation
TZA,United Republic of Tanzania,Lindi,Drinking water,2016,14.89809,Surface water
TZA,United Republic of Tanzania,Lindi,Sanitation,2016,8.17865,At least basic
TZA,United Republic of Tanzania,Lindi,Drinking water,2016,10.37919,Limited service
TZA,United Republic of Tanzania,Lindi,Sanitation,2016,84.21216,Unimproved
TZA,United Republic of Tanzania,Lindi,Hygiene,2016,11.54335,Limited service
TZA,United Republic of Tanzania,Lindi,Hygiene,2016,63.13885,Basic service
TZA,United Republic of Tanzania,Lindi,Sanitation,2016,4.11546,Limited service
TZA,United Republic of Tanzania,Lindi,Drinking water,2016,40.44351,At least basic
TZA,United Republic of Tanzania,Lindi,Hygiene,2016,25.3178,No handwashing facility
TZA,United Republic of Tanzania,Manyara,Hygiene,2016,20.28462,Limited service
TZA,United Republic of Tanzania,Manyara,Hygiene,2016,47.87849,Basic service
TZA,United Republic of Tanzania,Manyara,Hygiene,2016,31.83689,No handwashing facility
TZA,United Republic of Tanzania,Manyara,Sanitation,2016,3.04418,Limited service
TZA,United Republic of Tanzania,Manyara,Sanitation,2016,24.32159,Open defecation
TZA,United Republic of Tanzania,Manyara,Drinking water,2016,12.29297,Limited service
TZA,United Republic of Tanzania,Manyara,Drinking water,2016,22.60786,Surface water
TZA,United Republic of Tanzania,Manyara,Drinking water,2016,44.72969,At least basic
TZA,United Republic of Tanzania,Manyara,Drinking water,2016,20.36949,Unimproved
TZA,United Republic of Tanzania,Manyara,Sanitation,2016,62.15503,Unimproved
TZA,United Republic of Tanzania,Manyara,Sanitation,2016,10.47921,At least basic
TZA,United Republic of Tanzania,Mara,Sanitation,2016,15.17023,At least basic
TZA,United Republic of Tanzania,Mara,Drinking water,2016,31.5447,Unimproved
TZA,United Republic of Tanzania,Mara,Drinking water,2016,24.78402,Surface water
TZA,United Republic of Tanzania,Mara,Sanitation,2016,28.43281,Open defecation
TZA,United Republic of Tanzania,Mara,Drinking water,2016,11.21556,Limited service
TZA,United Republic of Tanzania,Mara,Sanitation,2016,46.72357,Unimproved
TZA,United Republic of Tanzania,Mara,Sanitation,2016,9.67339,Limited service
TZA,United Republic of Tanzania,Mara,Hygiene,2016,71.13698,Basic service
TZA,United Republic of Tanzania,Mara,Drinking water,2016,32.45572,At least basic
TZA,United Republic of Tanzania,Mara,Hygiene,2016,2.15721,No handwashing facility
TZA,United Republic of Tanzania,Mara,Hygiene,2016,26.70582,Limited service
TZA,United Republic of Tanzania,Mbeya,Hygiene,2016,15.89942,No handwashing facility
TZA,United Republic of Tanzania,Mbeya,Sanitation,2016,3.43319,Open defecation
TZA,United Republic of Tanzania,Mbeya,Sanitation,2016,9.63332,Limited service
TZA,United Republic of Tanzania,Mbeya,Drinking water,2016,12.4839,Surface water
TZA,United Republic of Tanzania,Mbeya,Drinking water,2016,36.66309,Unimproved
TZA,United Republic of Tanzania,Mbeya,Drinking water,2016,42.05484,At least basic
TZA,United Republic of Tanzania,Mbeya,Sanitation,2016,20.06447,At least basic
TZA,United Republic of Tanzania,Mbeya,Sanitation,2016,66.86902,Unimproved
TZA,United Republic of Tanzania,Mbeya,Drinking water,2016,8.79816,Limited service
TZA,United Republic of Tanzania,Mbeya,Hygiene,2016,60.95208,Basic service
TZA,United Republic of Tanzania,Mbeya,Hygiene,2016,23.14849,Limited service
TZA,United Republic of Tanzania,Mjini Magharibi,Hygiene,2016,21.79148,Limited service
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2016,14.02784,Limited service
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2016,5.25308,Limited service
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2016,72.30952,At least basic
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2016,94.13198,At least basic
TZA,United Republic of Tanzania,Mjini Magharibi,Hygiene,2016,51.24946,Basic service
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2016,0.48317,Unimproved
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2016,12.09503,Unimproved
TZA,United Republic of Tanzania,Mjini Magharibi,Hygiene,2016,26.95906,No handwashing facility
TZA,United Republic of Tanzania,Mjini Magharibi,Sanitation,2016,1.56761,Open defecation
TZA,United Republic of Tanzania,Mjini Magharibi,Drinking water,2016,0.13177,Surface water
TZA,United Republic of Tanzania,Morogoro,Drinking water,2016,19.48469,Surface water
TZA,United Republic of Tanzania,Morogoro,Hygiene,2016,35.68626,No handwashing facility
TZA,United Republic of Tanzania,Morogoro,Sanitation,2016,5.32664,Open defecation
TZA,United Republic of Tanzania,Morogoro,Hygiene,2016,10.82931,Limited service
TZA,United Republic of Tanzania,Morogoro,Drinking water,2016,16.85173,Unimproved
TZA,United Republic of Tanzania,Morogoro,Drinking water,2016,7.63528,Limited service
TZA,United Republic of Tanzania,Morogoro,Drinking water,2016,56.0283,At least basic
TZA,United Republic of Tanzania,Morogoro,Sanitation,2016,24.45187,At least basic
TZA,United Republic of Tanzania,Morogoro,Sanitation,2016,54.48757,Unimproved
TZA,United Republic of Tanzania,Morogoro,Sanitation,2016,15.73392,Limited service
TZA,United Republic of Tanzania,Morogoro,Hygiene,2016,53.48443,Basic service
TZA,United Republic of Tanzania,Mtwara,Sanitation,2016,14.53786,At least basic
TZA,United Republic of Tanzania,Mtwara,Drinking water,2016,30.28112,Unimproved
TZA,United Republic of Tanzania,Mtwara,Hygiene,2016,41.99409,No handwashing facility
TZA,United Republic of Tanzania,Mtwara,Hygiene,2016,33.27448,Limited service
TZA,United Republic of Tanzania,Mtwara,Sanitation,2016,6.18927,Limited service
TZA,United Republic of Tanzania,Mtwara,Drinking water,2016,19.33539,Limited service
TZA,United Republic of Tanzania,Mtwara,Sanitation,2016,75.62765,Unimproved
TZA,United Republic of Tanzania,Mtwara,Sanitation,2016,3.64522,Open defecation
TZA,United Republic of Tanzania,Mtwara,Hygiene,2016,24.73143,Basic service
TZA,United Republic of Tanzania,Mtwara,Drinking water,2016,48.58458,At least basic
TZA,United Republic of Tanzania,Mtwara,Drinking water,2016,1.7989,Surface water
TZA,United Republic of Tanzania,Mwanza,Drinking water,2016,17.18097,Surface water
TZA,United Republic of Tanzania,Mwanza,Sanitation,2016,11.93408,Limited service
TZA,United Republic of Tanzania,Mwanza,Hygiene,2016,42.5979,Basic service
TZA,United Republic of Tanzania,Mwanza,Drinking water,2016,49.44132,At least basic
TZA,United Republic of Tanzania,Mwanza,Hygiene,2016,13.90398,No handwashing facility
TZA,United Republic of Tanzania,Mwanza,Sanitation,2016,12.67166,Open defecation
TZA,United Republic of Tanzania,Mwanza,Hygiene,2016,43.49811,Limited service
TZA,United Republic of Tanzania,Mwanza,Drinking water,2016,19.02949,Unimproved
TZA,United Republic of Tanzania,Mwanza,Sanitation,2016,14.50941,At least basic
TZA,United Republic of Tanzania,Mwanza,Drinking water,2016,14.34822,Limited service
TZA,United Republic of Tanzania,Mwanza,Sanitation,2016,60.88485,Unimproved
TZA,United Republic of Tanzania,Njombe,Sanitation,2016,2.50405,Open defecation
TZA,United Republic of Tanzania,Njombe,Sanitation,2016,66.15591,Unimproved
TZA,United Republic of Tanzania,Njombe,Hygiene,2016,25.7386,No handwashing facility
TZA,United Republic of Tanzania,Njombe,Drinking water,2016,13.9937,Surface water
TZA,United Republic of Tanzania,Njombe,Drinking water,2016,22.43366,Unimproved
TZA,United Republic of Tanzania,Njombe,Hygiene,2016,5.77717,Limited service
TZA,United Republic of Tanzania,Njombe,Drinking water,2016,3.01674,Limited service
TZA,United Republic of Tanzania,Njombe,Sanitation,2016,24.70997,At least basic
TZA,United Republic of Tanzania,Njombe,Hygiene,2016,68.48423,Basic service
TZA,United Republic of Tanzania,Njombe,Drinking water,2016,60.5559,At least basic
TZA,United Republic of Tanzania,Njombe,Sanitation,2016,6.63007,Limited service
TZA,United Republic of Tanzania,Pwani,Drinking water,2016,6.93622,Limited service
TZA,United Republic of Tanzania,Pwani,Sanitation,2016,61.19232,Unimproved
TZA,United Republic of Tanzania,Pwani,Drinking water,2016,33.6826,At least basic
TZA,United Republic of Tanzania,Pwani,Sanitation,2016,11.76929,Limited service
TZA,United Republic of Tanzania,Pwani,Hygiene,2016,47.12105,Basic service
TZA,United Republic of Tanzania,Pwani,Drinking water,2016,43.72713,Unimproved
TZA,United Republic of Tanzania,Pwani,Sanitation,2016,4.85836,Open defecation
TZA,United Republic of Tanzania,Pwani,Drinking water,2016,15.65406,Surface water
TZA,United Republic of Tanzania,Pwani,Hygiene,2016,12.26021,Limited service
TZA,United Republic of Tanzania,Pwani,Hygiene,2016,40.61874,No handwashing facility
TZA,United Republic of Tanzania,Pwani,Sanitation,2016,22.18002,At least basic
TZA,United Republic of Tanzania,Rukwa,Drinking water,2016,11.43464,Limited service
TZA,United Republic of Tanzania,Rukwa,Drinking water,2016,27.36522,At least basic
TZA,United Republic of Tanzania,Rukwa,Hygiene,2016,1.27316,No handwashing facility
TZA,United Republic of Tanzania,Rukwa,Drinking water,2016,17.84898,Surface water
TZA,United Republic of Tanzania,Rukwa,Sanitation,2016,7.65167,Limited service
TZA,United Republic of Tanzania,Rukwa,Sanitation,2016,75.87477,Unimproved
TZA,United Republic of Tanzania,Rukwa,Hygiene,2016,13.98476,Limited service
TZA,United Republic of Tanzania,Rukwa,Hygiene,2016,84.74207,Basic service
TZA,United Republic of Tanzania,Rukwa,Sanitation,2016,9.12499,Open defecation
TZA,United Republic of Tanzania,Rukwa,Drinking water,2016,43.35116,Unimproved
TZA,United Republic of Tanzania,Rukwa,Sanitation,2016,7.34856,At least basic
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2016,48.84234,At least basic
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2016,12.90447,Limited service
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2016,19.76253,Unimproved
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2016,1.58539,Open defecation
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2016,20.9443,Surface water
TZA,United Republic of Tanzania,Ruvuma,Drinking water,2016,10.45083,Limited service
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2016,19.11039,At least basic
TZA,United Republic of Tanzania,Ruvuma,Hygiene,2016,7.32869,No handwashing facility
TZA,United Republic of Tanzania,Ruvuma,Sanitation,2016,66.39975,Unimproved
TZA,United Republic of Tanzania,Ruvuma,Hygiene,2016,44.82082,Limited service
TZA,United Republic of Tanzania,Ruvuma,Hygiene,2016,47.85049,Basic service
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2016,12.43893,At least basic
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2016,27.2866,At least basic
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2016,30.37572,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Hygiene,2016,12.17718,No handwashing facility
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2016,22.9095,Limited service
TZA,United Republic of Tanzania,Shinyanga,Hygiene,2016,45.38283,Limited service
TZA,United Republic of Tanzania,Shinyanga,Drinking water,2016,19.42817,Surface water
TZA,United Republic of Tanzania,Shinyanga,Hygiene,2016,42.44,Basic service
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2016,53.88924,Unimproved
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2016,8.81287,Limited service
TZA,United Republic of Tanzania,Shinyanga,Sanitation,2016,24.85895,Open defecation
TZA,United Republic of Tanzania,Simiyu,Hygiene,2016,28.81553,Basic service
TZA,United Republic of Tanzania,Simiyu,Hygiene,2016,55.15405,Limited service
TZA,United Republic of Tanzania,Simiyu,Drinking water,2016,18.62549,Limited service
TZA,United Republic of Tanzania,Simiyu,Drinking water,2016,47.52195,At least basic
TZA,United Republic of Tanzania,Simiyu,Sanitation,2016,8.33919,At least basic
TZA,United Republic of Tanzania,Simiyu,Sanitation,2016,1.5067,Limited service
TZA,United Republic of Tanzania,Simiyu,Sanitation,2016,11.41327,Open defecation
TZA,United Republic of Tanzania,Simiyu,Hygiene,2016,16.03042,No handwashing facility
TZA,United Republic of Tanzania,Simiyu,Drinking water,2016,16.83581,Surface water
TZA,United Republic of Tanzania,Simiyu,Sanitation,2016,78.74083,Unimproved
TZA,United Republic of Tanzania,Simiyu,Drinking water,2016,17.01675,Unimproved
TZA,United Republic of Tanzania,Singida,Drinking water,2016,11.04476,Surface water
TZA,United Republic of Tanzania,Singida,Hygiene,2016,13.92579,Limited service
TZA,United Republic of Tanzania,Singida,Hygiene,2016,33.75451,No handwashing facility
TZA,United Republic of Tanzania,Singida,Hygiene,2016,52.3197,Basic service
TZA,United Republic of Tanzania,Singida,Sanitation,2016,4.2022,Limited service
TZA,United Republic of Tanzania,Singida,Drinking water,2016,35.70953,Unimproved
TZA,United Republic of Tanzania,Singida,Sanitation,2016,10.0749,At least basic
TZA,United Republic of Tanzania,Singida,Sanitation,2016,76.47189,Unimproved
TZA,United Republic of Tanzania,Singida,Drinking water,2016,8.95531,Limited service
TZA,United Republic of Tanzania,Singida,Sanitation,2016,9.251,Open defecation
TZA,United Republic of Tanzania,Singida,Drinking water,2016,44.2904,At least basic
TZA,United Republic of Tanzania,Tabora,Sanitation,2016,26.68973,Open defecation
TZA,United Republic of Tanzania,Tabora,Hygiene,2016,52.59679,Limited service
TZA,United Republic of Tanzania,Tabora,Drinking water,2016,43.15621,Unimproved
TZA,United Republic of Tanzania,Tabora,Drinking water,2016,26.42822,At least basic
TZA,United Republic of Tanzania,Tabora,Sanitation,2016,6.89384,At least basic
TZA,United Republic of Tanzania,Tabora,Drinking water,2016,8.04748,Limited service
TZA,United Republic of Tanzania,Tabora,Hygiene,2016,40.3299,Basic service
TZA,United Republic of Tanzania,Tabora,Drinking water,2016,22.3681,Surface water
TZA,United Republic of Tanzania,Tabora,Sanitation,2016,60.97874,Unimproved
TZA,United Republic of Tanzania,Tabora,Hygiene,2016,7.07331,No handwashing facility
TZA,United Republic of Tanzania,Tabora,Sanitation,2016,5.43769,Limited service
TZA,United Republic of Tanzania,Tanga,Drinking water,2016,14.30946,Surface water
TZA,United Republic of Tanzania,Tanga,Drinking water,2016,62.14084,At least basic
TZA,United Republic of Tanzania,Tanga,Sanitation,2016,31.53916,At least basic
TZA,United Republic of Tanzania,Tanga,Sanitation,2016,16.50442,Limited service
TZA,United Republic of Tanzania,Tanga,Drinking water,2016,13.47545,Unimproved
TZA,United Republic of Tanzania,Tanga,Hygiene,2016,7.65912,No handwashing facility
TZA,United Republic of Tanzania,Tanga,Sanitation,2016,9.22036,Open defecation
TZA,United Republic of Tanzania,Tanga,Drinking water,2016,10.07426,Limited service
TZA,United Republic of Tanzania,Tanga,Hygiene,2016,87.77228,Basic service
TZA,United Republic of Tanzania,Tanga,Hygiene,2016,4.5686,Limited service
TZA,United Republic of Tanzania,Tanga,Sanitation,2016,42.73606,Unimproved
TZA,United Republic of Tanzania,Arusha,Drinking water,2017,14.74645,Limited service
TZA,United Republic of Tanzania,Arusha,Sanitation,2017,55.42895,At least basic
TZA,United Republic of Tanzania,Arusha,Drinking water,2017,6.56372,Surface water
TZA,United Republic of Tanzania,Arusha,Sanitation,2017,11.7148,Open defecation
TZA,United Republic of Tanzania,Arusha,Sanitation,2017,8.93255,Unimproved
TZA,United Republic of Tanzania,Arusha,Drinking water,2017,4.76088,Unimproved
TZA,United Republic of Tanzania,Arusha,Drinking water,2017,73.92895,At least basic
TZA,United Republic of Tanzania,Arusha,Sanitation,2017,23.9237,Limited service
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2017,93.01502,At least basic
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2017,5.7699,Unimproved
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2017,5.8238,Unimproved
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2017,43.43455,At least basic
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2017,50.72939,Limited service
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2017,1.16118,Limited service
TZA,United Republic of Tanzania,Dar Es Salaam,Drinking water,2017,0,Surface water
TZA,United Republic of Tanzania,Dar Es Salaam,Sanitation,2017,0.06616,Open defecation
TZA,United Republic of Tanzania,Dodoma,Drinking water,2017,22.71787,Unimproved
TZA,United Republic of Tanzania,Dodoma,Sanitation,2017,2.87941,Limited service
TZA,United Republic of Tanzania,Dodoma,Sanitation,2017,16.2977,At least basic
TZA,United Republic of Tanzania,Dodoma,Sanitation,2017,4.0019,Open defecation
TZA,United Republic of Tanzania,Dodoma,Sanitation,2017,76.821,Unimproved
TZA,United Republic of Tanzania,Dodoma,Drinking water,2017,46.00347,At least basic
TZA,United Republic of Tanzania,Dodoma,Drinking water,2017,9.55407,Surface water
TZA,United Republic of Tanzania,Dodoma,Drinking water,2017,21.72459,Limited service
TZA,United Republic of Tanzania,Geita,Sanitation,2017,16.99289,Limited service
TZA,United Republic of Tanzania,Geita,Drinking water,2017,25.43819,At least basic
TZA,United Republic of Tanzania,Geita,Sanitation,2017,24.92474,At least basic
TZA,United Republic of Tanzania,Geita,Drinking water,2017,7.94425,Surface water
TZA,United Republic of Tanzania,Geita,Drinking water,2017,54.18564,Unimproved
TZA,United Republic of Tanzania,Geita,Drinking water,2017,12.43192,Limited service
TZA,United Republic of Tanzania,Geita,Sanitation,2017,52.8661,Unimproved
TZA,United Republic of Tanzania,Geita,Sanitation,2017,5.21627,Open defecation
TZA,United Republic of Tanzania,Iringa,Sanitation,2017,39.48259,At least basic
TZA,United Republic of Tanzania,Iringa,Drinking water,2017,13.04358,Surface water
TZA,United Republic of Tanzania,Iringa,Drinking water,2017,66.5224,At least basic
TZA,United Republic of Tanzania,Iringa,Drinking water,2017,16.2012,Unimproved
TZA,United Republic of Tanzania,Iringa,Sanitation,2017,16.48218,Limited service
TZA,United Republic of Tanzania,Iringa,Drinking water,2017,4.23282,Limited service
TZA,United Republic of Tanzania,Iringa,Sanitation,2017,1.0439,Open defecation
TZA,United Republic of Tanzania,Iringa,Sanitation,2017,42.99133,Unimproved
TZA,United Republic of Tanzania,Kagera,Sanitation,2017,24.23968,At least basic
TZA,United Republic of Tanzania,Kagera,Sanitation,2017,15.2315,Limited service
TZA,United Republic of Tanzania,Kagera,Drinking water,2017,13.91018,Surface water
TZA,United Republic of Tanzania,Kagera,Sanitation,2017,2.23443,Open defecation
TZA,United Republic of Tanzania,Kagera,Drinking water,2017,29.96989,At least basic
TZA,United Republic of Tanzania,Kagera,Drinking water,2017,15.59417,Limited service
TZA,United Republic of Tanzania,Kagera,Drinking water,2017,40.52575,Unimproved
TZA,United Republic of Tanzania,Kagera,Sanitation,2017,58.29439,Unimproved
TZA,United Republic of Tanzania,Kaskazini Pemba,Drinking water,2017,3.68842,Unimproved
